Date,Message
2026-06-01T05:30:00.000+05:30,"OPSHEAD|time,open,high,low,close,volume,macd_line,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,tsi_25_13,triple_ema_9,sma_of_ema_10,ema_of_sma_10,rsi_of_ema_10"
2026-07-16T22:30:00.000+05:30,"OPS|1784221200000,64434.54,64434.54,64126.57,64130.48,13.21050302,33.2251485712,58.3783838197,-25.1532352485,64362.9384999999,64903.1163215102,63822.7606784895,0.0407216988,64385.14984748,64457.6585385489,64457.6585385491,56.234076945"
2026-07-16T22:45:00.000+05:30,"OPS|1784222100000,64126.2,64193.2,64052.88,64174.86,13.25012793,12.2772421995,49.1581554957,-36.8809132962,64364.6644999999,64902.2004044169,63827.1285955828,0.0170610735,64392.8320158248,64455.0020769946,64455.0020769947,51.0110988619"
2026-07-16T23:00:00.000+05:30,"OPS|1784223000000,64174.87,64241.81,64073.05,64097.02,15.3772625,-10.4843054388,37.2296633088,-47.7139687475,64377.4344999998,64875.33425178,63879.5347482197,-0.0082311439,64394.2287249126,64449.247517541,64449.2475175412,45.7266248639"
2026-07-16T23:15:00.000+05:30,"OPS|1784223900000,64099.8,64109.18,63944.01,64022.39,15.62921364,-34.1513378569,22.9534630756,-57.1048009325,64382.8844999999,64862.3938457102,63903.3751542895,-0.0345917529,64389.2873113162,64430.8683325335,64430.8683325337,40.7365214213"
2026-07-16T23:30:00.000+05:30,"OPS|1784224800000,64022.38,64171.67,64005.45,64152.58,5.29134356,-41.9191685223,9.9789367561,-51.8981052784,64388.9039999999,64853.441384048,63924.3666159517,-0.0437585965,64379.7210274291,64406.1979084365,64406.1979084367,39.0230966643"
2026-07-16T23:45:00.000+05:30,"OPS|1784225700000,64152.59,64273.38,64113.93,64172.7,5.95867533,-45.9223501716,-1.2013206295,-44.7210295421,64387.5924999999,64854.4103561677,63920.774643832,-0.0492390717,64367.125535258,64377.2653796298,64377.26537963,37.9332381546"
2026-07-17T00:00:00.000+05:30,"OPS|1784226600000,64172.69,64181.95,64049.37,64094.71,6.31865984,-54.7568389262,-11.9124242888,-42.8444146374,64387.1584999999,64855.047351086,63919.2696489138,-0.0602516291,64352.1096953491,64346.8887651517,64346.8887651519,35.8398433131"
2026-07-17T00:15:00.000+05:30,"OPS|1784227500000,64102.38,64279.17,64102.38,64218.22,4.70257208,-51.2017877917,-19.7702969894,-31.4314908023,64382.2034999999,64855.0188223127,63909.388177687,-0.0574142854,64336.3451671863,64317.1469896695,64317.1469896697,36.2124026389"
2026-07-17T00:30:00.000+05:30,"OPS|1784228400000,64201.57,64257.77,64169.13,64182.19,10.38412457,-50.7071831959,-25.9576742307,-24.7495089652,64362.1709999999,64833.2327834173,63891.1092165825,-0.0582039879,64320.6035802289,64290.0235370023,64290.0235370025,35.7867119489"
2026-07-17T00:45:00.000+05:30,"OPS|1784229300000,64179.99,64228.08,64121.73,64219.38,6.11303157,-46.7750891884,-30.1211572222,-16.6539319662,64337.3924999999,64783.0723816607,63891.7126183391,-0.0551970693,64305.7010755704,64263.9198030019,64263.9198030021,36.3171798994"
2026-07-17T01:00:00.000+05:30,"OPS|1784230200000,64219.39,64234.58,64148.78,64149.58,3.00629233,-48.7294304738,-33.8428118726,-14.8866186013,64311.1679999998,64735.7431035433,63886.5928964564,-0.0589707519,64291.5290729289,64242.9094751833,64242.9094751835,35.2532007207"
2026-07-17T01:15:00.000+05:30,"OPS|1784231100000,64148.84,64231.19,64098.79,64222.63,17.32166597,-43.8779379712,-35.8498370923,-8.0281008789,64298.0939999998,64716.622743413,63879.5652565867,-0.054595228,64278.6537830113,64226.5877524227,64226.5877524229,36.2206693753"
2026-07-17T01:30:00.000+05:30,"OPS|1784232000000,64221.39,64229.32,64135,64137.34,4.26814889,-46.3806382843,-37.9559973307,-8.4246409536,64290.2619999999,64714.6273294849,63865.8966705148,-0.0589500392,64266.6509298958,64213.9667065277,64213.9667065279,34.9082994746"
2026-07-17T01:45:00.000+05:30,"OPS|1784232900000,64137.34,64186.53,64107.63,64137.03,3.69337632,-47.8376184353,-39.9323215516,-7.9052968836,64258.3989999998,64624.2737299395,63892.5242700602,-0.0625894922,64255.3060937077,64205.7247598862,64205.7247598864,33.8220456167"
2026-07-17T02:00:00.000+05:30,"OPS|1784233800000,64137.03,64148.53,64088.26,64099,3.20422396,-51.4677012494,-42.2393974912,-9.2283037582,64229.2294999998,64544.8064537011,63913.6525462986,-0.0693579381,64244.2275764004,64198.0071671796,64198.0071671798,32.1523869087"
2026-07-17T02:15:00.000+05:30,"OPS|1784234700000,64099,64108.79,64059.77,64077.68,7.86614611,-55.425997457,-44.8767174843,-10.5492799727,64200.4224999998,64454.9956179175,63945.8493820821,-0.0771960217,64233.1051995488,64189.9651367833,64189.9651367835,30.4022749959"
2026-07-17T02:30:00.000+05:30,"OPS|1784235600000,64072.61,64155.05,64052.7,64138.04,3.38655085,-53.0805486459,-46.5174837166,-6.5630649292,64184.1514999998,64409.2938118411,63959.0091881586,-0.0765694829,64222.3565722067,64184.1731119136,64184.1731119138,30.1788395267"
2026-07-17T02:45:00.000+05:30,"OPS|1784236500000,64138.04,64165.72,64114,64126.9,1.06940601,-51.5267007323,-47.5193271198,-4.0073736125,64166.1429999998,64344.1751870322,63988.1108129675,-0.0772260851,64212.1535092794,64177.7738188384,64177.7738188386,29.7481648698"
2026-07-17T03:00:00.000+05:30,"OPS|1784237400000,64121.92,64192.45,64111.95,64154.35,7.61430507,-47.5323560624,-47.5219329083,-0.0104231541,64157.0804999998,64317.241743747,63996.9192562527,-0.0742449956,64202.8284658027,64172.0318517769,64172.031851777,30.3303587"
2026-07-17T03:15:00.000+05:30,"OPS|1784238300000,64164.13,64164.14,64086.39,64105.81,3.41473483,-47.7333412234,-47.5642145713,-0.1691266521,64140.6444999998,64239.1388827948,64042.1501172049,-0.0772829579,64194.1466250798,64165.2689696356,64165.2689696358,29.3834299997"
2026-07-17T03:30:00.000+05:30,"OPS|1784239200000,64109.23,64186.2,64100.4,64140,7.63719231,-44.6194311219,-46.9752578814,2.3558267595,64141.1204999998,64239.5057468579,64042.7352531418,-0.0751280381,64186.2638426014,64159.5615206109,64159.5615206111,29.4919673856"
2026-07-17T03:45:00.000+05:30,"OPS|1784240100000,64140,64144.35,63969,63974.2,4.44913413,-54.8974852461,-48.5597033544,-6.3377818918,64131.0874999998,64252.0082688696,64010.1667311301,-0.0934289826,64177.9134765812,64150.3748804998,64150.3748805,25.642635253"
2026-07-17T04:00:00.000+05:30,"OPS|1784241000000,63974.35,64118.9,63974.35,64026.99,8.85830378,-58.1133112951,-50.4704249425,-7.6428863526,64127.5859999998,64256.0691869279,63999.1028130717,-0.1007602223,64168.984758041,64140.8521749544,64140.8521749546,23.9685085673"
2026-07-17T04:15:00.000+05:30,"OPS|1784241900000,64026.99,64029.7,63903.11,63916.03,17.29448814,-68.822083142,-54.1407565824,-14.6813265596,64122.2679999998,64274.362554039,63970.1734459606,-0.1202389206,64158.6648716744,64129.042688599,64129.0426885992,20.7866664365"
2026-07-17T04:30:00.000+05:30,"OPS|1784242800000,63910.07,63952.48,63863,63874.07,3.38401293,-79.7750857783,-59.2676224216,-20.5074633567,64108.3424999998,64294.0674610113,63922.6175389883,-0.141131355,64146.4292165894,64115.2907452174,64115.2907452176,18.0641410947"
2026-07-17T04:45:00.000+05:30,"OPS|1784243700000,63877.44,63877.44,63704.02,63768.1,11.79947276,-95.900827607,-66.5942634587,-29.3065641483,64088.1124999998,64323.0196385359,63853.2053614638,-0.1706421453,64131.4585623167,64098.4104279051,64098.4104279053,15.1143854208"
2026-07-17T05:00:00.000+05:30,"OPS|1784244600000,63761,63803.45,63700.01,63792.04,9.83526264,-105.5323253063,-74.3818758282,-31.1504494781,64072.9789999998,64340.9124844594,63805.0455155403,-0.1905900666,64113.9291880058,64078.3083501041,64078.3083501043,13.4034942958"
2026-07-17T05:15:00.000+05:30,"OPS|1784245500000,63792.04,63849.95,63747.66,63788.02,4.97742788,-112.1964066912,-81.9447820008,-30.2516246904,64051.4689999998,64337.753768051,63765.1842319486,-0.2074254125,64094.3055304596,64055.6997409943,64055.6997409945,12.1590960092"
2026-07-17T05:30:00.000+05:30,"OPS|1784246400000,63782.65,63796.53,63700,63733.15,9.78185188,-120.5160555632,-89.6590367133,-30.8570188499,64029.0169999998,64340.1285561829,63717.9054438168,-0.2277063752,64072.761216038,64029.543606268,64029.5436062682,10.8901438571"
2026-07-17T05:45:00.000+05:30,"OPS|1784247300000,63742.66,63851.27,63715.46,63748.13,7.05719546,-124.4659108839,-96.6204115474,-27.8454993365,64005.4544999998,64326.5487568199,63684.3602431797,-0.2417573461,64049.8770842678,64001.6398596738,64001.639859674,10.0572681843"
2026-07-17T06:00:00.000+05:30,"OPS|1784248200000,63748.14,63748.14,63554.56,63726.66,11.37275206,-127.8548184897,-102.8672929359,-24.9875255538,63984.3084999998,64320.0222935711,63648.5947064286,-0.2560223349,64026.101179045,63971.294248824,63971.2942488242,9.3086678186"
2026-07-17T06:15:00.000+05:30,"OPS|1784249100000,63736.12,63827.99,63736.12,63827.51,9.31293792,-121.0078963177,-106.4954136122,-14.5124827055,63964.5524999998,64288.1267256318,63640.9782743679,-0.2478754276,64002.7526505254,63943.798930856,63943.7989308562,9.266331873"
2026-07-17T06:30:00.000+05:30,"OPS|1784250000000,63827.51,64008.24,63814.73,63933.86,8.17486914,-105.7807305555,-106.3524770009,0.5717464454,63954.3784999998,64268.2312365945,63640.5257634052,-0.220112772,63981.5000446396,63919.6094888821,63919.6094888824,14.8017354748"
2026-07-17T06:45:00.000+05:30,"OPS|1784250900000,63933.86,63965.1,63778.67,63915.41,6.44657271,-94.1169313906,-103.9053678788,9.7884364882,63943.2974999998,64246.0247381844,63640.5702618153,-0.1999225614,63963.0021017973,63899.8068545399,63899.8068545401,18.2086450556"
2026-07-17T07:00:00.000+05:30,"OPS|1784251800000,63922.49,63923.78,63689.03,63689.03,10.14151666,-101.9648729978,-103.5172689026,1.5523959048,63922.7989999998,64235.9200075016,63609.6779924981,-0.2128208615,63945.6465556745,63880.2403355327,63880.2403355329,16.2828679445"
2026-07-17T07:15:00.000+05:30,"OPS|1784252700000,63670.69,63670.69,63419.28,63493.01,10.81190277,-122.5884754194,-107.331510206,-15.2569652134,63893.5654999998,64249.6167144559,63537.5142855437,-0.2464912642,63927.0598010235,63859.2297290722,63859.2297290724,13.3335870681"
2026-07-17T07:30:00.000+05:30,"OPS|1784253600000,63493.01,63573.66,63381.64,63560.45,6.61222079,-131.969719762,-112.2591521172,-19.7105676448,63864.6859999998,64230.3032811491,63499.0687188506,-0.2590319946,63906.8428116815,63837.8285056045,63837.8285056047,11.896928547"
2026-07-17T07:45:00.000+05:30,"OPS|1784254500000,63560.44,63598.63,63451.27,63482.99,10.73823563,-143.9949143922,-118.6063045722,-25.38860982,63832.4904999998,64213.1700585778,63451.8109414219,-0.2770868257,63884.5028865759,63814.7724136764,63814.7724136766,10.4560796326"
2026-07-17T08:00:00.000+05:30,"OPS|1784255400000,63475.97,63514.77,63361.98,63403.93,4.74091892,-158.0821761178,-126.5014788813,-31.5806972365,63794.9694999998,64189.0503767825,63400.8886232171,-0.2992721115,63859.5547874777,63789.9225202806,63789.9225202808,9.1071331467"
2026-07-17T08:15:00.000+05:30,"OPS|1784256300000,63400.44,63437.76,63330.74,63423.54,3.63452715,-165.7533677705,-134.3518566592,-31.4015111114,63760.8559999998,64159.494213574,63362.2177864257,-0.3127828687,63832.3777873016,63763.6891529569,63763.6891529571,8.2489143441"
2026-07-17T08:30:00.000+05:30,"OPS|1784257200000,63423.54,63600.15,63423.54,63565.99,8.04121749,-158.5111006292,-139.1837054532,-19.3273951761,63732.1554999998,64098.8461974057,63365.4648025939,-0.296359336,63804.7548954936,63739.3042160556,63739.3042160558,8.1288345956"
2026-07-17T08:45:00.000+05:30,"OPS|1784258100000,63565.99,63660.46,63562.93,63631.52,4.72360222,-145.8031010099,-140.5075845645,-5.2955164454,63715.0214999998,64066.583961762,63363.4590382377,-0.2714977684,63778.3906087542,63715.7894495,63715.7894495002,9.974202916"
2026-07-17T09:00:00.000+05:30,"OPS|1784259000000,63628.06,63646.12,63554.57,63565.47,5.10615926,-139.4540631201,-140.2968802756,0.8428171556,63691.9454999998,64018.2496811708,63365.6413188288,-0.2589278417,63753.7092487606,63689.8520950455,63689.8520950457,9.8002701257"
2026-07-17T09:15:00.000+05:30,"OPS|1784259900000,63565.47,63576.13,63478.64,63518.88,5.19334454,-136.607106789,-139.5589255783,2.9518187893,63672.0879999998,63989.6485426554,63354.5274573442,-0.2539380375,63730.5777747103,63661.4209868554,63661.4209868556,9.4068575931"
2026-07-17T09:30:00.000+05:30,"OPS|1784260800000,63518.89,63518.89,63431.08,63440.6,4.32971857,-139.0643677058,-139.4600140038,0.395646298,63650.4144999998,63969.0423848617,63331.786615138,-0.258294706,63708.3256933664,63633.6422619726,63633.6422619727,8.6994148334"
2026-07-17T09:45:00.000+05:30,"OPS|1784261700000,63440.6,63472.49,63258.65,63315.26,16.67658368,-149.4034254873,-141.4486963005,-7.9547291868,63627.7724999998,63972.9808729336,63282.5641270661,-0.274854909,63685.6935520011,63607.6823961594,63607.6823961595,7.634151116"
2026-07-17T10:00:00.000+05:30,"OPS|1784262600000,63318.63,63427,63270.04,63416.95,14.22621273,-147.6892009516,-142.6967972307,-4.9924037209,63609.0179999998,63957.2339655383,63260.8020344613,-0.2695984511,63663.0706141907,63583.8334150394,63583.8334150396,7.2587781715"
2026-07-17T10:15:00.000+05:30,"OPS|1784263500000,63416.94,63520.47,63405.9,63429.17,7.26225067,-143.6882649085,-142.8950907663,-0.7931741422,63591.0754999998,63937.5251252643,63244.6258747353,-0.2632859973,63640.9339692193,63563.3420668504,63563.3420668506,7.0037598812"
2026-07-17T10:30:00.000+05:30,"OPS|1784264400000,63429.18,63429.18,63307.92,63380,2.82505987,-142.8385484655,-142.8837823061,0.0452338406,63573.4179999998,63925.0623291892,63221.7736708105,-0.263366648,63619.2610455046,63546.1413274231,63546.1413274233,6.6081937646"
2026-07-17T10:45:00.000+05:30,"OPS|1784265300000,63374.15,63374.15,63127.56,63143.41,7.12213045,-159.4183028368,-146.1906864123,-13.2276164245,63543.1819999998,63931.6062408605,63154.7577591391,-0.2876280697,63596.2727227758,63526.974722437,63526.9747224372,5.5480636888"
2026-07-17T11:00:00.000+05:30,"OPS|1784266200000,63143.37,63166.99,62903.19,62910.33,43.19788175,-189.1846824401,-154.7894856178,-34.3951968223,63502.3654999998,63968.8169333581,63035.9140666415,-0.3281258522,63569.5141595332,63499.3718638121,63499.3718638123,4.3780987823"
2026-07-17T11:15:00.000+05:30,"OPS|1784267100000,62910.33,62914.5,62744.45,62778.03,21.22134643,-220.9038153778,-168.0123515698,-52.891463808,63449.8914999998,63988.7341960725,62911.0488039272,-0.3696140074,63537.2762504486,63461.2697067553,63461.2697067555,3.5122343569"
2026-07-17T11:30:00.000+05:30,"OPS|1784268000000,62779.57,62925.92,62714.07,62762.65,10.79028592,-244.4644600968,-183.3027732752,-61.1616868216,63391.3309999998,63960.7598336016,62821.9021663981,-0.4020898766,63499.388648834,63415.4984873453,63415.4984873454,2.9755651951"
2026-07-17T11:45:00.000+05:30,"OPS|1784268900000,62767.53,62885.49,62652.81,62872.87,10.69365292,-251.3452562715,-196.9112698745,-54.4339863971,63339.2039999998,63897.9605678168,62780.4474321828,-0.407547551,63457.5365660214,63366.3036714643,63366.3036714645,2.7180027681"
2026-07-17T12:00:00.000+05:30,"OPS|1784269800000,62875.11,62903.97,62811.91,62823.3,3.34896989,-257.826162035,-209.0942483066,-48.7319137284,63295.9174999998,63873.3859053141,62718.4490946856,-0.4154259302,63412.9333929197,63314.829731198,63314.8297311982,2.4846694854"
2026-07-17T12:15:00.000+05:30,"OPS|1784270700000,62823.3,62889.19,62799.91,62888.55,2.62895311,-254.7604766698,-218.2274939792,-36.5329826905,63265.6944999998,63861.7117862594,62669.6772137402,-0.4101145911,63367.3653244493,63264.9563255256,63264.9563255258,2.3600987171"
2026-07-17T12:30:00.000+05:30,"OPS|1784271600000,62894.16,62894.16,62817.34,62844.31,5.16392977,-252.9844499401,-225.1788851714,-27.8055647687,63229.8874999998,63836.7193209622,62623.0556790375,-0.409165911,63321.8578660753,63213.7391754301,63213.7391754302,2.2264452026"
2026-07-17T12:45:00.000+05:30,"OPS|1784272500000,62846.25,62879.23,62746.21,62879.23,2.98560637,-245.9243213064,-229.3279723984,-16.596348908,63199.6994999999,63813.1973067688,62586.2016932309,-0.4022178263,63277.573192813,63161.8353253518,63161.835325352,2.146624389"
2026-07-17T13:00:00.000+05:30,"OPS|1784273400000,62879.22,62918.58,62821.96,62876.7,9.21782484,-237.7921484874,-231.0208076162,-6.7713408712,63173.3379999998,63794.7264132822,62551.9495867175,-0.3967636309,63235.3132060048,63110.2176298333,63110.2176298335,2.0789632246"
2026-07-17T13:15:00.000+05:30,"OPS|1784274300000,62876.69,62903.24,62758.7,62767.62,14.62588696,-237.4124444441,-232.2991349818,-5.1133094623,63140.5419999998,63774.752107647,62506.3318923527,-0.4008417504,63194.7433516409,63061.1524244091,63061.1524244092,1.9415392451"
2026-07-17T13:30:00.000+05:30,"OPS|1784275200000,62767.62,62832.27,62715.4,62828.63,13.09878536,-229.542506012,-231.7478091878,2.2053031758,63103.6739999998,63720.1495323199,62487.1984676798,-0.3929397706,63156.3292031293,63019.5227108801,63019.5227108803,1.8776053636"
2026-07-17T13:45:00.000+05:30,"OPS|1784276100000,62828.63,62832.7,62674.76,62753.34,6.45381656,-226.7667707046,-230.7516014912,3.9848307866,63059.7649999998,63643.847685241,62475.6823147587,-0.3925995823,63119.7899338343,62985.0131270837,62985.0131270839,1.771144726"
2026-07-17T14:00:00.000+05:30,"OPS|1784277000000,62745.03,62745.03,62613.11,62723.87,4.38331893,-224.3586957977,-229.4730203525,5.1143245548,63017.6849999998,63570.3940178366,62464.9759821631,-0.394734041,63084.8433272342,62956.0729221594,62956.0729221596,1.667236974"
2026-07-17T14:15:00.000+05:30,"OPS|1784277900000,62723.87,62877.3,62723.87,62838.48,9.28655195,-210.7725551065,-225.7329273033,14.9603721968,62983.6649999998,63490.6575222314,62476.6724777683,-0.3747550251,63052.3757044023,62931.7692999486,62931.7692999488,1.6623349043"
2026-07-17T14:30:00.000+05:30,"OPS|1784278800000,62838.48,62900.99,62807.99,62900.98,5.25622515,-192.7404214583,-219.1344261343,26.394004676,62956.6839999998,63419.0031139868,62494.3648860129,-0.346893936,63023.3427883991,62913.2968817761,62913.2968817763,4.1497574881"
2026-07-17T14:45:00.000+05:30,"OPS|1784279700000,62900.99,62910.92,62807,62890.87,3.49106128,-177.2227051077,-210.752081929,33.5293768213,62935.4644999998,63368.0021762736,62502.9268237261,-0.325187076,62998.0280832494,62898.2252669077,62898.2252669079,5.7928560845"
2026-07-17T15:00:00.000+05:30,"OPS|1784280600000,62890.87,62998.44,62872.22,62998.43,11.2908931,-154.4650332648,-199.4946721961,45.0296389313,62914.5384999998,63288.3894395359,62540.6875604638,-0.287487451,62977.2530467262,62888.6961274699,62888.6961274701,11.9294753896"
2026-07-17T15:15:00.000+05:30,"OPS|1784281500000,62998.44,63008.42,62911.07,62922.96,12.34471372,-140.8950620686,-187.7747501706,46.879688102,62889.2279999998,63179.4815228366,62598.9744771631,-0.2647579453,62960.5285799643,62881.6946497481,62881.6946497483,13.5584064756"
2026-07-17T15:30:00.000+05:30,"OPS|1784282400000,62922.96,63071.68,62922.96,63026.59,10.7685292,-120.3908958942,-174.2979793153,53.9070834211,62871.5574999998,63068.0272275696,62675.0877724301,-0.2279344882,62948.1458408238,62878.691440703,62878.6914407031,19.3830366859"
2026-07-17T15:45:00.000+05:30,"OPS|1784283300000,63026.58,63062.08,62986.08,63034.95,13.62280253,-102.2875076277,-159.8958849778,57.6083773501,62866.1344999999,63036.5498267481,62695.7191732516,-0.1968911498,62939.9683043695,62881.0948151206,62881.0948151208,24.2254353109"
2026-07-17T16:00:00.000+05:30,"OPS|1784284200000,63034.94,63124.82,63024.59,63117.86,8.46242153,-80.3243685855,-143.9815816994,63.6572131138,62876.5109999998,63078.7316557431,62674.2903442566,-0.1574061212,62936.2174290468,62888.3199396441,62888.3199396443,31.0160350823"
2026-07-17T16:15:00.000+05:30,"OPS|1784285100000,63117.85,63131.88,63104.86,63116.43,5.73338063,-62.3154776712,-127.6483608937,65.3328832225,62893.4309999998,63115.5133537559,62671.3486462438,-0.1255066993,62936.5647958246,62900.833041527,62900.8330415272,36.0188849586"
2026-07-17T16:30:00.000+05:30,"OPS|1784286000000,63116.43,63141.11,63025.54,63029.34,9.53085922,-54.4431502862,-113.0073187722,58.564168486,62906.7654999999,63127.8601710163,62685.6708289834,-0.1108934326,62939.7165380464,62916.6250339766,62916.6250339768,37.0937039775"
2026-07-17T16:45:00.000+05:30,"OPS|1784286900000,63029.41,63064.77,62995.11,63062.1,5.52000261,-45.041604326,-99.414175883,54.3725715569,62916.2269999998,63146.7064004258,62685.7475995739,-0.0934616303,62944.9554070002,62933.6115732536,62933.6115732537,39.1296801856"
2026-07-17T17:00:00.000+05:30,"OPS|1784287800000,63062.1,63238.03,63047.24,63238.01,12.31001499,-23.1297195501,-84.1572846164,61.0275650663,62936.9624999998,63202.2598511628,62671.6651488369,-0.0503147321,62953.0624792134,62953.6374690256,62953.6374690258,46.2680443234"
2026-07-17T17:15:00.000+05:30,"OPS|1784288700000,63238,63297.72,63203.76,63243.7,11.98456779,-5.2447987764,-68.3747874484,63.129988672,62954.7199999998,63250.4736036221,62658.9663963776,-0.0150952136,62964.1200361517,62976.4373837482,62976.4373837484,51.4414025703"
2026-07-17T17:30:00.000+05:30,"OPS|1784289600000,63235.61,63276.52,63174.67,63183.76,6.38006007,4.0458348643,-53.8906629859,57.9364978502,62971.6924999999,63278.8923074926,62664.4926925071,0.0041210074,62977.2953750583,62998.461495794,62998.4614957942,53.8391615425"
2026-07-17T17:45:00.000+05:30,"OPS|1784290500000,63183.75,63228.55,63107.96,63125.65,7.70619543,6.6431593991,-41.7838985089,48.427057908,62984.0134999998,63295.1327908584,62672.8942091413,0.0105111406,62991.3716200861,63020.1664965587,63020.1664965589,54.335271227"
2026-07-17T18:00:00.000+05:30,"OPS|1784291400000,63125.65,63138.58,63018.38,63056.29,16.87826212,3.0694033008,-32.8132381469,35.8826414477,62992.9929999998,63301.5610289572,62684.4249710425,0.0046770691,63004.9645466042,63038.465133548,63038.4651335482,52.6483801275"
2026-07-17T18:15:00.000+05:30,"OPS|1784292300000,63056.29,63100.13,63006.5,63028.48,12.58797336,-1.9839885517,-26.6473882279,24.6633996762,63006.0359999998,63296.9432304258,62715.1287695739,-0.0044550765,63017.0844733147,63053.3191092665,63053.3191092667,50.39459834"
2026-07-17T18:30:00.000+05:30,"OPS|1784293200000,63033.76,63033.76,62712.57,62747.75,24.44278312,-28.3150050909,-26.9809116005,-1.3340934904,63001.9919999998,63304.6623731141,62699.3216268856,-0.0548512693,63025.0350759593,63058.7430893999,63058.7430894001,41.3599292549"
2026-07-17T18:45:00.000+05:30,"OPS|1784294100000,62747.75,62892.37,62747.57,62783.97,30.47603054,-45.7326960536,-30.7312684911,-15.0014275625,63003.5234999998,63301.4179911749,62705.6290088247,-0.087465608,63028.0956013994,63057.1361640545,63057.1361640546,36.364946592"
2026-07-17T19:00:00.000+05:30,"OPS|1784295000000,62790.5,62875.18,62470.01,62501.02,53.38662228,-81.429374773,-40.8708897475,-40.5584850255,62992.3809999998,63343.2445691107,62641.517430889,-0.1497492555,63024.1175078539,63046.2155887718,63046.215588772,28.8874071251"
2026-07-17T19:15:00.000+05:30,"OPS|1784295900000,62501.01,63111.65,62470.01,63080.72,20.37086828,-62.2250133735,-45.1417144727,-17.0832989008,63004.4929999998,63349.952251104,62659.0337488957,-0.1041736868,63017.4021830537,63037.619118086,63037.6191180862,34.5187122546"
2026-07-17T19:30:00.000+05:30,"OPS|1784296800000,63081.73,63455.94,63081.73,63340.62,21.67040629,-25.7369807855,-41.2607677352,15.5237869497,63026.4749999998,63397.7734576725,62655.1765423272,-0.0399312954,63012.5695321658,63032.451278434,63032.4512784342,44.9070019586"
2026-07-17T19:45:00.000+05:30,"OPS|1784297700000,63330.22,63427.67,63135.92,63184.75,16.67406494,-9.2902660139,-34.866667391,25.5764013771,63041.1689999998,63413.0982164492,62669.2397835505,-0.0138050119,63010.580849756,63027.1512278096,63027.1512278098,48.762025096"
2026-07-17T20:00:00.000+05:30,"OPS|1784298600000,63178.49,63297.24,63021.52,63215.91,20.09012035,6.1869067104,-26.6559525707,32.8428592811,63052.0429999998,63430.9888081772,62673.0971918225,0.00778217,63011.8977353796,63023.3993682079,63023.399368208,52.31807178"
2026-07-17T20:15:00.000+05:30,"OPS|1784299500000,63215.91,63230.94,63068.55,63131.03,85.14119939,11.4713365462,-19.0304947473,30.5018312935,63062.4464999998,63438.0557375609,62686.8372624388,0.0146968019,63015.7231738484,63020.4274830791,63020.4274830793,53.5205043472"
2026-07-17T20:30:00.000+05:30,"OPS|1784300400000,63127.5,63127.5,62806.16,62868.1,16.3193246,-5.4936410645,-16.3231240108,10.8294829463,63054.5219999998,63439.3961134899,62669.6478865097,-0.0064686944,63019.2541603824,63014.5743043375,63014.5743043376,48.9885657337"
2026-07-17T20:45:00.000+05:30,"OPS|1784301300000,62870.42,63217.04,62854.99,63217.04,29.65069172,9.1129849222,-11.2359022242,20.3488871463,63063.6264999998,63454.7816137042,62672.4713862955,0.011020242,63023.8494516432,63013.2137035488,63013.213703549,52.5685963956"
2026-07-17T21:00:00.000+05:30,"OPS|1784302200000,63217.03,63248.27,63061.72,63161.11,22.69067043,15.9914185593,-5.7904380675,21.7818566268,63065.7889999998,63458.5942563346,62672.9837436651,0.0185821181,63029.6098410199,63019.6161210854,63019.6161210856,54.2939304136"
2026-07-17T21:15:00.000+05:30,"OPS|1784303100000,63161.11,63403.74,63095.84,63403.72,10.68727835,40.5517706277,3.4780036716,37.0737669561,63080.1534999998,63499.4352476815,62660.8717523182,0.0447227171,63038.3605614085,63036.1226445244,63036.1226445246,59.9241381178"
2026-07-17T21:30:00.000+05:30,"OPS|1784304000000,63403.74,63510.01,63299.22,63409.56,17.27411299,59.7979522125,14.7419933797,45.0559588328,63099.1644999998,63541.3599743652,62656.9690256345,0.0647400753,63050.7018518636,63066.1468909745,63066.1468909747,63.9282336357"
2026-07-17T21:45:00.000+05:30,"OPS|1784304900000,63409.55,63485.79,63260.58,63420.74,9.17623,75.0872631156,26.8110473269,48.2762157887,63117.0964999999,63580.4085072475,62653.7844927522,0.0810947967,63066.5583251704,63096.8943653427,63096.8943653429,66.985656763"
2026-07-17T22:00:00.000+05:30,"OPS|1784305800000,63417.13,63488,63313.49,63476.2,9.38280531,90.6345321922,39.5757443,51.0587878922,63129.0059999998,63615.7890329249,62642.2229670748,0.0983238775,63085.8426322721,63124.5164807349,63124.5164807351,69.9061554173"
2026-07-17T22:15:00.000+05:30,"OPS|1784306700000,63476.2,63663.08,63436.61,63547.98,21.94624659,107.5086087372,53.1623171874,54.3462915498,63144.2199999998,63662.3983069239,62626.0416930757,0.1176068221,63108.57352128,63153.7205751468,63153.720575147,72.7991838786"
2026-07-17T22:30:00.000+05:30,"OPS|1784307600000,63547.98,64105.57,63547.98,63926.32,37.0833443,149.6848384093,72.4668214318,77.2180169775,63181.3479999998,63801.8463512554,62560.8496487443,0.1607599737,63137.2470195969,63190.5313796655,63190.5313796657,77.8941584763"
